0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.500000000000000000e+00
2.000000000000000000e+00	1.000000000000000222e+00
3.000000000000000000e+00	5.000000000000000000e-01
4.000000000000000000e+00	1.999999999999999778e+00
5.000000000000000000e+00	3.500000000000000000e+00
6.000000000000000000e+00	3.000000000000000444e+00
7.000000000000000000e+00	2.500000000000000000e+00
8.000000000000000000e+00	3.999999999999999556e+00
9.000000000000000000e+00	5.500000000000000000e+00
1.000000000000000000e+01	5.000000000000000888e+00
